1504736210570,0,0,0,0
1504736230570,0,0,0,0
1504736250569,0,0,0,0
1504736270567,0,0,0,0
1504736290567,0,0,0,0
1504736310566,0,0,0,0
1504736330565,0,0,0,0
1504736350566,0,0,0,0
1504736377154,0,0,0,0
1504736397153,0,0,0,0
1504736451612,0,0,0,0
1504736455374,0,0,0,0
1504736475374,0,0,0,0
1504736495373,0,0,0,0
1504736515371,0,0,0,0
1504736535370,0,0,0,0
1504736555373,0,0,0,0
1504736575374,0,0,0,0
1504736595361,0,0,0,0
1504736615371,0,0,0,0
1504736635371,0,0,0,0
1504736655370,0,0,0,0
1504736675369,0,0,0,0
1504736695367,0,0,0,0
1504736715366,0,0,0,0
1504736735364,0,0,0,0
1504736755365,0,0,0,0
1504736775360,0,0,0,0
1504736795362,0,0,0,0
1504736815361,0,0,0,0
1504736835360,0,0,0,0
1504736855358,0,0,0,0
1504736875358,0,0,0,0
1504736895353,0,0,0,0
1504736915353,0,0,0,0
1504736935352,0,0,0,0
1504736955351,0,0,0,0
1504736975350,0,0,0,0
1504736995347,0,0,0,0
1504737015348,0,0,0,0
1504737035346,0,0,0,0
1504737055344,0,0,0,0
1504737075343,0,0,0,0
1504737095344,0,0,0,0
1504737115342,0,0,0,0
1504737135339,0,0,0,0
1504737155339,0,0,0,0
1504737175338,0,0,0,0
1504737195339,0,0,0,0
1504737215337,0,0,0,0
1504737235337,0,0,0,0
1504737255333,0,0,0,0
1504737275324,0,0,0,0
1504737295331,0,0,0,0
1504737315331,0,0,0,0
1504737335331,0,0,0,0
1504737355329,0,0,0,0
1504737375328,0,0,0,0
1504737395326,0,0,0,0
1504737415326,0,0,0,0
1504737435325,0,0,0,0
1504737455323,0,0,0,0
1504737475323,0,0,0,0
1504737495322,0,0,0,0
1504737515321,0,0,0,0
1504737535319,0,0,0,0
1504737555320,0,0,0,0
1504737575317,0,0,0,0
1504737595316,0,0,0,0
1504737615315,0,0,0,0
1504737635315,0,0,0,0
1504737655312,0,0,0,0
1504737675313,0,0,0,0
1504737695311,0,0,0,0
1504737715309,0,0,0,0
1504737735311,0,0,0,0
1504737755309,0,0,0,0
1504737775308,0,0,0,0
1504737795306,0,0,0,0
1504737815305,0,0,0,0
1504737835303,0,0,0,0
1504737855303,0,0,0,0
1504737875303,0,0,0,0
1504737895303,0,0,0,0
1504737915301,0,0,0,0
1504737935298,0,0,0,0
1504737955298,0,0,0,0
1504737975299,0,0,0,0
1504737995297,0,0,0,0
1504738015295,0,0,0,0
1504738035295,0,0,0,0
1504738055293,0,0,0,0
1504738075292,0,0,0,0
1504738095292,0,0,0,0
1504738115292,0,0,0,0
1504738135289,0,0,0,0
1504738155288,0,0,0,0
1504738175288,0,0,0,0
1504738195287,0,0,0,0
1504738215285,0,0,0,0
1504738235285,0,0,0,0
1504738255284,0,0,0,0
1504738275284,0,0,0,0
1504738295281,0,0,0,0
1504738315281,0,0,0,0
1504738335280,0,0,0,0
1504738355279,0,0,0,0
1504738375278,0,0,0,0
1504738395276,0,0,0,0
1504738415274,0,0,0,0
1504738435273,0,0,0,0
1504738455274,0,0,0,0
1504738475272,0,0,0,0
1504738495270,0,0,0,0
1504738515270,0,0,0,0
1504738535270,0,0,0,0
1504738555269,0,0,0,0
1504738575268,0,0,0,0
1504738595267,0,0,0,0
1504738615267,0,0,0,0
1504738635265,0,0,0,0
1504738655264,0,0,0,0
1504738675263,0,0,0,0
1504738695261,0,0,0,0
1504738715260,0,0,0,0
1504738735260,0,0,0,0
1504738755260,0,0,0,0
1504738775259,0,0,0,0
1504738795258,0,0,0,0
1504738815257,0,0,0,0
1504738835256,0,0,0,0
1504738855255,0,0,0,0
1504738875255,0,0,0,0
1504738895254,0,0,0,0
1504738915253,0,0,0,0
1504738935252,0,0,0,0
1504738955251,0,0,0,0
1504738975250,0,0,0,0
1504738995252,0,0,0,0
1504739015249,0,0,0,0
1504739035248,0,0,0,0
1504739055247,0,0,0,0
1504739075247,0,0,0,0
1504739095247,0,0,0,0
1504739115245,0,0,0,0
1504739135245,0,0,0,0
1504739155243,0,0,0,0
1504739175243,0,0,0,0
1504739195240,0,0,0,0
1504739215242,0,0,0,0
1504739235240,0,0,0,0
1504739255241,0,0,0,0
1504739275239,0,0,0,0
1504739295238,0,0,0,0
1504739315237,0,0,0,0
1504739335237,0,0,0,0
1504739355236,0,0,0,0
1504739375234,0,0,0,0
1504739395234,0,0,0,0
1504739415231,0,0,0,0
1504739435231,0,0,0,0
1504739455230,0,0,0,0
1504739475231,0,0,0,0
1504739495229,0,0,0,0
1504739515229,0,0,0,0
1504739535227,0,0,0,0
1504739555226,0,0,0,0
1504739575226,0,0,0,0
1504739595225,0,0,0,0
1504739615225,0,0,0,0
1504739635224,0,0,0,0
1504739655223,0,0,0,0
1504739675222,0,0,0,0
1504739695220,0,0,0,0
1504739715222,0,0,0,0
1504739735220,0,0,0,0
1504739755218,0,0,0,0
1504739775219,0,0,0,0
1504739795219,0,0,0,0
1504739815217,0,0,0,0
1504739835215,0,0,0,0
1504739855215,0,0,0,0
1504739875213,0,0,0,0
1504739895212,0,0,0,0
1504739915212,0,0,0,0
1504739935212,0,0,0,0
1504739955211,0,0,0,0
1504739975209,0,0,0,0
1504739995209,0,0,0,0
1504740015207,0,0,0,0
1504740035206,0,0,0,0
1504740055208,0,0,0,0
1504740075206,0,0,0,0
1504740095205,0,0,0,0
1504740115204,0,0,0,0
1504740135203,0,0,0,0
1504740155202,0,0,0,0
1504740175204,0,0,0,0
1504740195202,0,0,0,0
1504740215199,0,0,0,0
1504740235200,0,0,0,0
1504740255199,0,0,0,0
1504740275197,0,0,0,0
1504740295196,0,0,0,0
1504740315196,0,0,0,0
1504740335195,0,0,0,0
1504740355194,0,0,0,0
1504740375195,0,0,0,0
1504740395193,0,0,0,0
1504740415192,0,0,0,0
1504740435191,0,0,0,0
1504740455191,0,0,0,0
1504740475190,0,0,0,0
1504740495189,0,0,0,0
1504740515188,0,0,0,0
1504740535189,0,0,0,0
1504740555186,0,0,0,0
1504740575186,0,0,0,0
1504740595185,0,0,0,0
1504740615185,0,0,0,0
1504740635185,0,0,0,0
1504740655183,0,0,0,0
1504740675183,0,0,0,0
1504740695182,0,0,0,0
1504740715180,0,0,0,0
1504740735180,0,0,0,0
1504740755178,0,0,0,0
1504740775180,0,0,0,0
1504740795178,0,0,0,0
1504740815178,0,0,0,0
1504740835177,0,0,0,0
1504740855174,0,0,0,0
1504740875176,0,0,0,0
1504740895174,0,0,0,0
1504740915173,0,0,0,0
1504740935172,0,0,0,0
1504740955171,0,0,0,0
1504740975171,0,0,0,0
1504740995172,0,0,0,0
1504741015169,0,0,0,0
1504741035168,0,0,0,0
1504741055169,0,0,0,0
1504741075168,0,0,0,0
1504741095168,0,0,0,0
1504741115167,0,0,0,0
1504741135165,0,0,0,0
1504741155164,0,0,0,0
1504741175163,0,0,0,0
1504741195164,0,0,0,0
1504741215162,0,0,0,0
1504741235161,0,0,0,0
1504741255162,0,0,0,0
1504741275160,0,0,0,0
1504741295158,0,0,0,0
1504741315158,0,0,0,0
1504741335159,0,0,0,0
1504741355157,0,0,0,0
1504741375156,0,0,0,0
1504741395155,0,0,0,0
1504741415154,0,0,0,0
1504741435153,0,0,0,0
1504741455154,0,0,0,0
1504741475154,0,0,0,0
1504741495151,0,0,0,0
1504741515150,0,0,0,0
1504741535150,0,0,0,0
1504741555149,0,0,0,0
1504741575148,0,0,0,0
1504741595147,0,0,0,0
1504741615146,0,0,0,0
1504741635146,0,0,0,0
1504741655146,0,0,0,0
1504741675146,0,0,0,0
1504741695143,0,0,0,0
1504741715143,0,0,0,0
1504741735142,0,0,0,0
1504741755142,0,0,0,0
1504741775141,0,0,0,0
1504741795141,0,0,0,0
1504741815139,0,0,0,0
1504741835139,0,0,0,0
1504741855137,0,0,0,0
1504741875137,0,0,0,0
1504741895137,0,0,0,0
1504741915136,0,0,0,0
1504741935134,0,0,0,0
1504741955135,0,0,0,0
1504741975133,0,0,0,0
1504741995133,0,0,0,0
1504742015132,0,0,0,0
1504742035131,0,0,0,0
1504742055132,0,0,0,0
1504742075130,0,0,0,0
1504742095129,0,0,0,0
1504742115128,0,0,0,0
1504742135129,0,0,0,0
1504742155126,0,0,0,0
1504742175126,0,0,0,0
1504742195126,0,0,0,0
1504742215125,0,0,0,0
1504742235123,0,0,0,0
1504742255123,0,0,0,0
1504742275122,0,0,0,0
1504742295121,0,0,0,0
1504742315120,0,0,0,0
1504742335120,0,0,0,0
1504742355121,0,0,0,0
1504742375118,0,0,0,0
1504742395117,0,0,0,0
1504742415117,0,0,0,0
1504742435116,0,0,0,0
1504742455116,0,0,0,0
1504742475115,0,0,0,0
1504742495115,0,0,0,0
1504742515113,0,0,0,0
1504742535113,0,0,0,0
1504742555112,0,0,0,0
1504742575112,0,0,0,0
1504742595110,0,0,0,0
1504742615111,0,0,0,0
1504742635110,0,0,0,0
1504742655109,0,0,0,0
1504742675109,0,0,0,0
1504742695106,0,0,0,0
1504742715105,0,0,0,0
1504742735106,0,0,0,0
1504742755103,0,0,0,0
1504742775104,0,0,0,0
1504742795103,0,0,0,0
1504742815101,0,0,0,0
1504742835102,0,0,0,0
1504742855101,0,0,0,0
1504742875101,0,0,0,0
1504742895099,0,0,0,0
1504742915098,0,0,0,0
1504742935098,0,0,0,0
1504742955096,0,0,0,0
1504742975097,0,0,0,0
1504742995094,0,0,0,0
1504743015095,0,0,0,0
1504743035094,0,0,0,0
1504743055093,0,0,0,0
1504743338230,0,0,0,0
1504743343872,0,0,0,0
1504743363872,0,0,0,0
1504744079270,0,0,0,0
1504744097058,0,0,0,0
1504744117069,0,0,0,0
1504744604382,0,0,0,0
1504744620803,0,0,0,0
1504744640812,0,0,0,0
1504744660812,0,0,0,0
1504744680812,0,0,0,0
1504744700811,0,0,0,0
1504744720811,0,0,0,0
1504744740810,0,0,0,0
1504744760809,0,0,0,0
1504744780808,0,0,0,0
1504744800807,0,0,0,0
1504744820806,0,0,0,0
1504744840807,0,0,0,0
1504744860806,0,0,0,0
1504744880804,0,0,0,0
1504744900803,0,0,0,0
1504744920803,0,0,0,0
1504744940802,0,0,0,0
1504744960801,0,0,0,0
1504744980800,0,0,0,0
1504745000800,0,0,0,0
1504745020800,0,0,0,0
1504745040797,0,0,0,0
1504745060798,0,0,0,0
1504745080796,0,0,0,0
1504745100797,0,0,0,0
1504745120795,0,0,0,0
1504745140795,0,0,0,0
1504745160794,0,0,0,0
1504745180792,0,0,0,0
1504745200792,0,0,0,0
1504745220791,0,0,0,0
1504745240790,0,0,0,0
1504745260791,0,0,0,0
1504745280789,0,0,0,0
1504745300790,0,0,0,0
1504745320788,0,0,0,0
1504745340785,0,0,0,0
1504745360788,0,0,0,0
1504745380784,0,0,0,0
1504745400785,0,0,0,0
1504745420783,0,0,0,0
1504745440784,0,0,0,0
1504745460782,0,0,0,0
1504745480781,0,0,0,0
1504745500782,0,0,0,0
1504745520781,0,0,0,0
1504745540780,0,0,0,0
1504745560778,0,0,0,0
1504745580778,0,0,0,0
1504745600777,0,0,0,0
1504745620778,0,0,0,0
1504745640775,0,0,0,0
1504745660776,0,0,0,0
1504745680774,0,0,0,0
1504745700775,0,0,0,0
1504745720772,0,0,0,0
1504745740771,0,0,0,0
1504745760771,0,0,0,0
1504745780771,0,0,0,0
1504745800769,0,0,0,0
1504745820767,0,0,0,0
1504745840767,0,0,0,0
1504745860767,0,0,0,0
1504745880768,0,0,0,0
1504745900767,0,0,0,0
1504745920765,0,0,0,0
1504745940764,0,0,0,0
1504745960763,0,0,0,0
1504745980763,0,0,0,0
1504746000763,0,0,0,0
1504746020761,0,0,0,0
1504746040762,0,0,0,0
1504746060761,0,0,0,0
1504746080758,0,0,0,0
1504746100759,0,0,0,0
1504746120757,0,0,0,0
1504746140756,0,0,0,0
1504746160757,0,0,0,0
1504746180754,0,0,0,0
1504746200754,0,0,0,0
1504746220755,0,0,0,0
1504746240753,0,0,0,0
1504746260752,0,0,0,0
1504746280753,0,0,0,0
1504746300750,0,0,0,0
1504746320750,0,0,0,0
1504746340748,0,0,0,0
1504746360748,0,0,0,0
1504746380746,0,0,0,0
1504746400748,0,0,0,0
1504746420747,0,0,0,0
1504746440746,0,0,0,0
1504746460745,0,0,0,0
1504746480745,0,0,0,0
1504746500742,0,0,0,0
1504746520742,0,0,0,0
1504746540741,0,0,0,0
1504746560740,0,0,0,0
1504746580740,0,0,0,0
1504746600741,0,0,0,0
1504746620738,0,0,0,0
1504746640738,0,0,0,0
1504746660739,0,0,0,0
1504746680736,0,0,0,0
1504746700736,0,0,0,0
1504746720734,0,0,0,0
1504746740734,0,0,0,0
1504746760732,0,0,0,0
1504746780732,0,0,0,0
1504746800731,0,0,0,0
1504746820730,0,0,0,0
1504746840731,0,0,0,0
1504746860730,0,0,0,0
1504746880728,0,0,0,0
1504746900728,0,0,0,0
1504746920727,0,0,0,0
1504746940726,0,0,0,0
1504746960725,0,0,0,0
1504746980724,0,0,0,0
1504747000724,0,0,0,0
1504747020723,0,0,0,0
1504747040722,0,0,0,0
1504747060722,0,0,0,0
1504747080721,0,0,0,0
1504747100721,0,0,0,0
1504747120720,0,0,0,0
1504747140718,0,0,0,0
1504747160717,0,0,0,0
1504747180717,0,0,0,0
1504747200716,0,0,0,0
1504747220716,0,0,0,0
1504747240483,0,0,0,0
1504747260480,0,0,0,0
1504747280479,0,0,0,0
1504747300479,0,0,0,0
1504747320479,0,0,0,0
1504747340476,0,0,0,0
1504747360476,0,0,0,0
1504747380477,0,0,0,0
1504747400475,0,0,0,0
1504747420473,0,0,0,0
1504747440473,0,0,0,0
1504747460472,0,0,0,0
1504747480471,0,0,0,0
1504747500470,0,0,0,0
1504747520470,0,0,0,0
1504747540470,0,0,0,0
1504747560468,0,0,0,0
1504747580467,0,0,0,0
1504747600466,0,0,0,0
1504747620465,0,0,0,0
1504747640466,0,0,0,0
1504747660464,0,0,0,0
1504747680464,0,0,0,0
1504747700465,0,0,0,0
1504747720463,0,0,0,0
1504747740462,0,0,0,0
1504747760460,0,0,0,0
1504747780459,0,0,0,0
1504747800460,0,0,0,0
1504747820459,0,0,0,0
1504747840458,0,0,0,0
1504747860458,0,0,0,0
1504747880457,0,0,0,0
1504747900455,0,0,0,0
1504747920457,0,0,0,0
1504747940455,0,0,0,0
1504747960455,0,0,0,0
1504747980452,0,0,0,0
1504748000453,0,0,0,0
1504748020451,0,0,0,0
1504748040450,0,0,0,0
1504748060451,0,0,0,0
1504748080449,0,0,0,0
1504748100448,0,0,0,0
1504748120448,0,0,0,0
1504748140446,0,0,0,0
1504748160448,0,0,0,0
1504748180444,0,0,0,0
1504748200445,0,0,0,0
1504748220445,0,0,0,0
1504748240444,0,0,0,0
1504748260442,0,0,0,0
1504748280443,0,0,0,0
1504748300440,0,0,0,0
1504748320442,0,0,0,0
1504748340441,0,0,0,0
1504748360438,0,0,0,0
1504748380440,0,0,0,0
1504748400437,0,0,0,0
1504748420436,0,0,0,0
1504748440437,0,0,0,0
1504748460435,0,0,0,0
1504748480435,0,0,0,0
1504748500433,0,0,0,0
1504748520433,0,0,0,0
1504748540432,0,0,0,0
1504748560430,0,0,0,0
1504748580430,0,0,0,0
1504748600430,0,0,0,0
1504748620428,0,0,0,0
1504748640427,0,0,0,0
1504748660429,0,0,0,0
1504748680426,0,0,0,0
1504748700426,0,0,0,0
1504748720425,0,0,0,0
1504748740424,0,0,0,0
1504748760425,0,0,0,0
1504748780424,0,0,0,0
1504748800422,0,0,0,0
1504748820421,0,0,0,0
1504748840421,0,0,0,0
1504748860421,0,0,0,0
1504748880420,0,0,0,0
1504748900417,0,0,0,0
1504748920417,0,0,0,0
1504748940416,0,0,0,0
1504748960416,0,0,0,0
1504748980414,0,0,0,0
1504749000414,0,0,0,0
1504749020414,0,0,0,0
1504749040414,0,0,0,0
1504749060412,0,0,0,0
1504749080412,0,0,0,0
1504749100411,0,0,0,0
1504749120410,0,0,0,0
1504749140410,0,0,0,0
1504749160408,0,0,0,0
1504749180408,0,0,0,0
1504749200405,0,0,0,0
1504749220407,0,0,0,0
1504749240405,0,0,0,0
1504749260404,0,0,0,0
1504749280405,0,0,0,0
1504749300404,0,0,0,0
1504749320401,0,0,0,0
1504749340402,0,0,0,0
1504749360401,0,0,0,0
1504749380399,0,0,0,0
1504749400400,0,0,0,0
1504749420397,0,0,0,0
1504749440398,0,0,0,0
1504749460395,0,0,0,0
1504749480395,0,0,0,0
1504749500396,0,0,0,0
1504749520393,0,0,0,0
1504749540393,0,0,0,0
1504749560394,0,0,0,0
1504749580391,0,0,0,0
1504749600391,0,0,0,0
1504749620392,0,0,0,0
1504749640389,0,0,0,0
1504749660391,0,0,0,0
1504749680388,0,0,0,0
1504749700387,0,0,0,0
1504749720388,0,0,0,0
1504749740386,0,0,0,0
1504749760385,0,0,0,0
1504749780386,0,0,0,0
1504749800384,0,0,0,0
1504749820383,0,0,0,0
1504749840382,0,0,0,0
1504749860382,0,0,0,0
1504749880380,0,0,0,0
1504749900379,0,0,0,0
1504749920380,0,0,0,0
1504749940379,0,0,0,0
1504749960377,0,0,0,0
1504749980377,0,0,0,0
1504750000375,0,0,0,0
1504750020375,0,0,0,0
1504750040374,0,0,0,0
1504750060374,0,0,0,0
1504750080373,0,0,0,0
1504750100372,0,0,0,0
1504750120372,0,0,0,0
1504750140371,0,0,0,0
1504750160371,0,0,0,0
1504750180369,0,0,0,0
1504750200366,0,0,0,0
1504750220366,0,0,0,0
1504750240366,0,0,0,0
1504750260367,0,0,0,0
1504750280364,0,0,0,0
1504750300364,0,0,0,0
1504750320364,0,0,0,0
1504750340362,0,0,0,0
1504750360362,0,0,0,0
1504750380362,0,0,0,0
1504750400360,0,0,0,0
1504750420358,0,0,0,0
1504750440359,0,0,0,0
1504750460358,0,0,0,0
1504750480359,0,0,0,0
1504750500356,0,0,0,0
1504750520356,0,0,0,0
1504750540357,0,0,0,0
1504750560353,0,0,0,0
1504750580353,0,0,0,0
1504750600352,0,0,0,0
1504750620351,0,0,0,0
1504750640352,0,0,0,0
1504750660350,0,0,0,0
1504750680350,0,0,0,0
1504750700348,0,0,0,0
1504750720348,0,0,0,0
1504750740348,0,0,0,0
1504750760346,0,0,0,0
1504750780346,0,0,0,0
1504750800344,0,0,0,0
1504750820343,0,0,0,0
1504750840345,0,0,0,0
1504750860342,0,0,0,0
1504750880342,0,0,0,0
1504750900340,0,0,0,0
1504750920340,0,0,0,0
1504750940341,0,0,0,0
1504750960340,0,0,0,0
1504750980337,0,0,0,0
1504751000339,0,0,0,0
1504751020337,0,0,0,0
1504751040336,0,0,0,0
1504751060335,0,0,0,0
1504751080333,0,0,0,0
1504751100333,0,0,0,0
1504751120332,0,0,0,0
1504751140333,0,0,0,0
1504751160332,0,0,0,0
1504751180329,0,0,0,0
1504751200330,0,0,0,0
1504751220330,0,0,0,0
1504751240328,0,0,0,0
1504751260328,0,0,0,0
1504751280328,0,0,0,0
1504751300326,0,0,0,0
1504751320326,0,0,0,0
1504751340325,0,0,0,0
1504751360324,0,0,0,0
1504751380324,0,0,0,0
1504751400323,0,0,0,0
1504751420321,0,0,0,0
1504751440322,0,0,0,0
1504751460321,0,0,0,0
1504751480320,0,0,0,0
1504751500318,0,0,0,0
1504751520318,0,0,0,0
1504751540317,0,0,0,0
1504751560315,0,0,0,0
1504751580315,0,0,0,0
1504751600316,0,0,0,0
1504751620314,0,0,0,0
1504751640314,0,0,0,0
1504751660313,0,0,0,0
1504751680312,0,0,0,0
1504751700312,0,0,0,0
1504751720310,0,0,0,0
1504751740310,0,0,0,0
1504751760309,0,0,0,0
1504751780309,0,0,0,0
1504751800307,0,0,0,0
1504751820307,0,0,0,0
1504751840307,0,0,0,0
1504751860305,0,0,0,0
1504751880304,0,0,0,0
1504751900303,0,0,0,0
1504751920304,0,0,0,0
1504751940302,0,0,0,0
1504751960302,0,0,0,0
1504751980301,0,0,0,0
1504752000300,0,0,0,0
1504752020298,0,0,0,0
1504752040299,0,0,0,0
1504752060297,0,0,0,0
1504752080296,0,0,0,0
1504752100297,0,0,0,0
1504752120296,0,0,0,0
1504752140295,0,0,0,0
1504752160294,0,0,0,0
1504752180294,0,0,0,0
1504752200291,0,0,0,0
1504752220293,0,0,0,0
1504752240291,0,0,0,0
1504752260290,0,0,0,0
1504752280289,0,0,0,0
1504752300290,0,0,0,0
1504752320288,0,0,0,0
1504752340288,0,0,0,0
1504752360287,0,0,0,0
1504752380286,0,0,0,0
1504752400286,0,0,0,0
1504752420285,0,0,0,0
1504752440284,0,0,0,0
1504752460281,0,0,0,0
1504752480281,0,0,0,0
1504752500282,0,0,0,0
1504752520280,0,0,0,0
1504752540280,0,0,0,0
1504752560280,0,0,0,0
1504752580277,0,0,0,0
1504752600278,0,0,0,0
1504752620275,0,0,0,0
1504752640276,0,0,0,0
1504752660276,0,0,0,0
1504752680273,0,0,0,0
1504752700275,0,0,0,0
1504752720272,0,0,0,0
1504752740271,0,0,0,0
1504752760272,0,0,0,0
1504752780270,0,0,0,0
1504752800270,0,0,0,0
1504752820270,0,0,0,0
1504752840267,0,0,0,0
1504752860268,0,0,0,0
1504752880266,0,0,0,0
1504752900266,0,0,0,0
1504752920266,0,0,0,0
1504752940265,0,0,0,0
1504752960263,0,0,0,0
1504752980261,0,0,0,0
1504753000263,0,0,0,0
1504753020262,0,0,0,0
1504753040259,0,0,0,0
1504753060259,0,0,0,0
1504753080259,0,0,0,0
1504753100257,0,0,0,0
1504753120259,0,0,0,0
1504753140257,0,0,0,0
1504753160255,0,0,0,0
1504753180256,0,0,0,0
1504753200255,0,0,0,0
1504753220253,0,0,0,0
1504753240254,0,0,0,0
1504753260254,0,0,0,0
1504753280251,0,0,0,0
1504753300249,0,0,0,0
1504753320250,0,0,0,0
1504753340249,0,0,0,0
1504753360247,0,0,0,0
1504753380249,0,0,0,0
1504753400248,0,0,0,0
1504753420245,0,0,0,0
1504753440247,0,0,0,0
1504753460244,0,0,0,0
1504753480244,0,0,0,0
1504753500243,0,0,0,0
1504753520244,0,0,0,0
1504753540240,0,0,0,0
1504753560241,0,0,0,0
1504753580242,0,0,0,0
1504753600238,0,0,0,0
1504753620240,0,0,0,0
1504753640237,0,0,0,0
1504753660237,0,0,0,0
1504753680235,0,0,0,0
1504753700237,0,0,0,0
1504753720234,0,0,0,0
1504753740236,0,0,0,0
1504753760233,0,0,0,0
1504753780231,0,0,0,0
1504753800231,0,0,0,0
1504753820231,0,0,0,0
1504753840230,0,0,0,0
1504753860229,0,0,0,0
1504753880229,0,0,0,0
